Id,FirstName,LastName,Company,Status,LeadSource,CreatedDate,AnnualRevenue,Sector,ProductInterest,State
00Qa18619a920e8,Jane,Harris,Wayne Ent 47,Closed - Converted,Cold Call,2025-05-20,1819408,FinTech,Commercial Property,Bahia
00Q3a77df1fe2fd,Ivy,Taylor,Dunder Mifflin 61,Working,LinkedIn,2025-06-11,3198009,Financial Services,Group Health Insurance,Distrito Federal
00Q6fff7c72839f,Henry,Harris,Initech 48,Working,Trade Show,2025-09-21,8551058,Financial Services,Commercial Property,Rio de Janeiro
00Q6e48ed1f3e0c,Henry,Brown,Stark Ind 87,Nurturing,Referral,2025-08-17,2766985,Financial Services,Fleet Auto Insurance,Minas Gerais
00Q1de1a0484418,Mia,Doe,Umbrella Corp 87,New,Cold Call,2025-01-18,891032,Insurance,Directors & Officers (D&O),Distrito Federal
00Qb64754b14e86,Kelly,Johnson,Aperture Science 84,Working,Web,2025-11-09,1046576,Insurance,Corporate Life Insurance,Distrito Federal
00Qa8bd0111c0db,Ivy,Smith,Black Mesa 21,Working,Trade Show,2025-04-06,19687588,Financial Services,Directors & Officers (D&O),Distrito Federal
00Q4a39aab0e4cd,Liam,Thomas,Cyberdyne 81,Closed - Converted,Cold Call,2025-09-20,2075883,Insurance,Commercial Property,Rio Grande do Sul
00Q76c5ca83c5cc,Mia,Johnson,MomCorp 1,Closed - Not Converted,Web,2025-04-17,5711724,Banking,Pension Fund Management,Santa Catarina
00Q29613d020f38,Grace,Moore,Massive Dynamic 81,New,Web,2025-09-25,1900475,Healthcare,Fleet Auto Insurance,Rio de Janeiro
00Qdedd64992e4f,Jane,Harris,Virtucon 58,New,Trade Show,2025-01-12,409088,Insurance,Corporate Life Insurance,Bahia
00Q6998ae706811,Jane,Moore,Oscorp 97,Working,Partner,2025-06-21,42411301,Financial Services,Commercial Property,Rio Grande do Sul
00Q77549b9a66fb,Grace,Thomas,MomCorp 35,Working,Trade Show,2025-03-03,1675030,FinTech,Pension Fund Management,Bahia
00Q7b5c9216d4b9,Ivy,Wilson,Wayne Ent 45,New,LinkedIn,2025-07-13,7203722,Insurance,Cyber Liability Insurance,Distrito Federal
00Qbdb069cbbc91,Liam,Thomas,Oscorp 91,Working,Referral,2025-05-16,3754921,Banking,Cyber Liability Insurance,Rio Grande do Sul
00Qfb583e572ac4,Ivy,Thomas,Massive Dynamic 88,New,LinkedIn,2025-10-09,9179388,Insurance,Corporate Life Insurance,Minas Gerais
00Q06161aa7eb6f,Eva,Doe,Wayne Ent 56,New,LinkedIn,2025-10-28,10060053,Banking,Directors & Officers (D&O),Distrito Federal
00Q44324a732466,Liam,Doe,Globex 27,Closed - Converted,Trade Show,2025-06-26,2503387,Insurance,Pension Fund Management,Parana
00Q4a51843aa884,Frank,Doe,Umbrella Corp 65,Nurturing,Cold Call,2025-05-09,260611,Insurance,Directors & Officers (D&O),Santa Catarina
00Q5b74a4308e06,Liam,Anderson,Soylent Corp 60,Nurturing,Partner,2025-03-16,754467,FinTech,Commercial Property,Sao Paulo
00Q9e1c3886712e,David,Miller,Dunder Mifflin 74,New,Cold Call,2025-09-05,4332610,Insurance,Pension Fund Management,Rio de Janeiro
00Q5fdcdb86781a,Mia,Taylor,LexCorp 93,New,Trade Show,2025-04-12,7684367,Financial Services,Fleet Auto Insurance,Distrito Federal
00Q52c5f9cd1785,Henry,Taylor,Hooli 17,Closed - Converted,Trade Show,2025-02-26,856776,Healthcare,Fleet Auto Insurance,Parana
00Q201c4422c506,Bob,Davis,Oscorp 86,New,Referral,2025-06-10,28841258,Financial Services,Cyber Liability Insurance,Sao Paulo
00Qa109642ec641,Frank,Taylor,MomCorp 35,New,LinkedIn,2025-08-28,572995,Retail,Fleet Auto Insurance,Bahia
00Q63a78030fc40,Jane,Brown,Umbrella Corp 3,Working,Web,2025-08-04,3238993,Insurance,Corporate Life Insurance,Distrito Federal
00Q62362ee87747,Jane,Johnson,Virtucon 95,Closed - Not Converted,Trade Show,2025-11-27,1030070,Healthcare,Cyber Liability Insurance,Rio Grande do Sul
00Q20000c73c351,Kelly,Moore,Tyrell Corp 11,New,Partner,2025-06-09,7349066,Financial Services,Pension Fund Management,Rio de Janeiro
00Qa3a2699244d0,David,Anderson,Hooli 69,Working,LinkedIn,2025-09-25,58132350,Banking,Group Health Insurance,Rio de Janeiro
00Qf20ad0475015,Jack,Doe,Tyrell Corp 5,Closed - Not Converted,Partner,2025-09-02,2825755,Insurance,Pension Fund Management,Santa Catarina
00Qde7f998c5689,Jane,Taylor,Virtucon 12,Closed - Not Converted,Trade Show,2025-01-15,11684936,Financial Services,Directors & Officers (D&O),Distrito Federal
00Q41565b1ae088,Mia,Brown,Acme Corp 62,New,Cold Call,2025-10-31,19327743,Financial Services,Corporate Life Insurance,Rio Grande do Sul
00Q07f3e5f750e2,Henry,Doe,Vandelay Ind 34,Working,LinkedIn,2025-03-12,1102846,FinTech,Fleet Auto Insurance,Santa Catarina
00Q8cd34556b4f2,Bob,Anderson,Black Mesa 11,Nurturing,Web,2025-03-29,38636730,Financial Services,Commercial Property,Minas Gerais
00Q9125054a3094,Liam,Doe,Oscorp 21,New,Trade Show,2025-03-08,3982785,Insurance,Directors & Officers (D&O),Bahia
00Q998cbfcbe5c5,Jane,White,Aperture Science 88,New,LinkedIn,2025-05-05,10669639,Financial Services,Directors & Officers (D&O),Sao Paulo
00Q7b2dc42823c0,Liam,Moore,Soylent Corp 85,Working,Web,2025-09-22,4101051,Financial Services,Fleet Auto Insurance,Santa Catarina
00Qb6ce73772e69,Henry,Jackson,Umbrella Corp 95,Closed - Not Converted,Cold Call,2025-01-25,918374,Retail,Group Health Insurance,Minas Gerais
00Q424b3c9e6df9,Liam,White,LexCorp 65,Working,Partner,2025-02-01,380817,Insurance,Cyber Liability Insurance,Rio de Janeiro
00Q476587feaa74,Eva,Brown,Cyberdyne 59,Working,Referral,2025-06-24,20097294,Financial Services,Group Health Insurance,Parana
00Qca000076dbed,Henry,Taylor,Black Mesa 18,Closed - Not Converted,Cold Call,2025-09-04,2128115,FinTech,Group Health Insurance,Distrito Federal
00Qd088c88cfe14,David,Anderson,Stark Ind 4,New,Partner,2025-02-09,8901564,Financial Services,Directors & Officers (D&O),Santa Catarina
00Q070c45712dfa,Frank,Brown,Soylent Corp 67,Nurturing,LinkedIn,2025-03-24,3661546,Insurance,Pension Fund Management,Bahia
00Qce3534988434,Mia,Smith,Vandelay Ind 28,Nurturing,LinkedIn,2025-02-16,1694546,Financial Services,Fleet Auto Insurance,Rio de Janeiro
00Qa10f1805f8d5,Liam,Davis,MomCorp 90,New,Partner,2025-08-03,21234275,Financial Services,Directors & Officers (D&O),Distrito Federal
00Q96a69b762b64,Grace,Smith,Massive Dynamic 31,New,Cold Call,2025-01-26,422075,Healthcare,Commercial Property,Bahia
00Qccadbae7ee4a,Eva,Jackson,Aperture Science 20,Working,Trade Show,2025-07-21,1596921,Insurance,Directors & Officers (D&O),Sao Paulo
00Q9203c8ab7c74,Ivy,Doe,Umbrella Corp 37,New,Trade Show,2025-05-23,852032,FinTech,Cyber Liability Insurance,Rio Grande do Sul
00Q0015b35968a2,David,White,Gekko & Co 42,Closed - Not Converted,Referral,2025-09-07,822616,Insurance,Commercial Property,Parana
00Qf63123eff53b,Mia,Thomas,Acme Corp 62,Closed - Converted,Cold Call,2025-04-01,3321782,FinTech,Group Health Insurance,Minas Gerais
00Q4d44ed4f4b87,Kelly,Anderson,Globex 89,New,Partner,2025-09-02,5745386,Financial Services,Group Health Insurance,Parana
00Q13a35b0086ad,Henry,Brown,Aperture Science 7,New,LinkedIn,2025-07-30,30130196,Financial Services,Directors & Officers (D&O),Distrito Federal
00Qf99513021320,Mia,Brown,Wayne Ent 8,Working,Web,2025-04-08,1392382,Insurance,Pension Fund Management,Bahia
00Qa9458741d341,Mia,Taylor,Massive Dynamic 69,Nurturing,LinkedIn,2025-04-30,7531954,Financial Services,Fleet Auto Insurance,Bahia
00Q4276633a471a,Jane,Smith,MomCorp 60,Working,Cold Call,2025-02-17,567563,Insurance,Pension Fund Management,Parana
00Q1fcb97b0fc85,Charlie,Brown,Globex 10,New,Web,2025-10-25,8135844,Banking,Commercial Property,Santa Catarina
00Q1f82edf1813d,Jane,Anderson,Initech 60,Nurturing,Partner,2025-11-25,567102,Insurance,Fleet Auto Insurance,Santa Catarina
00Q78800995a84d,David,Jackson,Globex 85,Working,LinkedIn,2025-07-09,30792522,Financial Services,Pension Fund Management,Sao Paulo
00Q89a6721c5101,Alice,Jackson,Globex 69,New,LinkedIn,2025-10-07,2530697,Financial Services,Directors & Officers (D&O),Minas Gerais
00Qb6d9642d23a9,Bob,Moore,Umbrella Corp 32,New,Partner,2025-03-05,256645,Insurance,Cyber Liability Insurance,Santa Catarina
00Q660fd7b2b9b1,John,Williams,Wayne Ent 75,Working,Web,2025-07-02,1203216,Insurance,Fleet Auto Insurance,Sao Paulo
00Q9a58fa201beb,Mia,Johnson,Umbrella Corp 40,New,Partner,2025-06-19,1227279,FinTech,Pension Fund Management,Santa Catarina
00Q20be033b0092,Alice,White,Soylent Corp 73,New,Cold Call,2025-01-20,1341524,Insurance,Corporate Life Insurance,Rio Grande do Sul
00Q60bd7a8487df,Frank,Anderson,Globex 40,New,Partner,2025-11-11,6398100,Financial Services,Commercial Property,Parana
00Qe5f4bd4b9b62,Liam,Miller,Umbrella Corp 8,Closed - Converted,LinkedIn,2025-03-22,20063883,Financial Services,Directors & Officers (D&O),Minas Gerais
00Q7904f9edc587,Alice,Brown,Massive Dynamic 53,New,Cold Call,2025-02-09,122463,Insurance,Commercial Property,Parana
00Qfcc8890e2c9a,Ivy,Jackson,Tyrell Corp 83,Closed - Converted,LinkedIn,2025-06-08,5173093,Banking,Group Health Insurance,Distrito Federal
00Qc777e00c9d50,Eva,Davis,Soylent Corp 7,Working,Trade Show,2025-11-27,4948123,Insurance,Commercial Property,Rio de Janeiro
00Q475b31e0e871,Kelly,Harris,Vandelay Ind 86,New,Referral,2025-04-09,5386583,Insurance,Corporate Life Insurance,Rio de Janeiro
00Qefe79bec7ba8,Alice,Anderson,Dunder Mifflin 13,Closed - Converted,Web,2025-02-06,14293839,Financial Services,Group Health Insurance,Distrito Federal
00Q3825795011af,Bob,Doe,Globex 83,New,LinkedIn,2025-02-03,3817104,Financial Services,Directors & Officers (D&O),Rio de Janeiro
00Qbc3868f0de1b,Eva,Anderson,LexCorp 73,New,LinkedIn,2025-08-13,11779580,Financial Services,Corporate Life Insurance,Sao Paulo
00Qe42459d19c10,Grace,Williams,Wayne Ent 69,Working,Cold Call,2025-01-23,1009211,Healthcare,Corporate Life Insurance,Santa Catarina
00Q87af30aa9cdb,Mia,White,Tyrell Corp 17,Nurturing,Referral,2025-01-17,3463443,Banking,Directors & Officers (D&O),Bahia
00Q0e996a9b7940,Mia,Harris,Cyberdyne 80,Working,Partner,2025-11-21,15072356,Financial Services,Corporate Life Insurance,Distrito Federal
00Q9daac1c95c63,Frank,Doe,Hooli 59,Working,Referral,2025-05-08,22319328,Financial Services,Commercial Property,Bahia
00Q7226324912e0,Kelly,Doe,Soylent Corp 24,Nurturing,Trade Show,2025-03-03,11704105,Financial Services,Cyber Liability Insurance,Bahia
00Q761140e138d8,Bob,Brown,Wayne Ent 63,Closed - Converted,LinkedIn,2025-10-19,705728,Insurance,Group Health Insurance,Parana
00Q3979ed6a110f,Mia,Moore,Black Mesa 8,Nurturing,Trade Show,2025-05-08,11197272,FinTech,Group Health Insurance,Distrito Federal
00Qf1d0284f0d0c,Liam,Thomas,Globex 64,New,Referral,2025-06-26,4920264,Financial Services,Group Health Insurance,Sao Paulo
00Qad77d3b0754d,Mia,Taylor,Stark Ind 55,Closed - Converted,Partner,2025-11-17,3155678,Insurance,Corporate Life Insurance,Bahia
00Q5fdb55123621,Liam,Smith,Wayne Ent 72,Working,LinkedIn,2025-04-04,6538780,Financial Services,Pension Fund Management,Rio de Janeiro
00Q94170154f4c2,Bob,Johnson,Black Mesa 92,New,Web,2025-01-11,20174898,Financial Services,Corporate Life Insurance,Parana
00Q6ca5c33c6583,Eva,Anderson,Aperture Science 29,Closed - Converted,Partner,2025-03-05,1358682,Insurance,Group Health Insurance,Minas Gerais
00Q51eae2305d6d,Alice,Moore,LexCorp 96,Closed - Converted,Partner,2025-05-15,9865815,Financial Services,Fleet Auto Insurance,Distrito Federal
00Q61bf56eb0457,Alice,Harris,Globex 91,New,Cold Call,2025-03-28,2686800,Healthcare,Corporate Life Insurance,Distrito Federal
00Qced273324a9c,Jane,Williams,Wayne Ent 3,New,Partner,2025-01-14,446099,Retail,Corporate Life Insurance,Santa Catarina
00Q069899212010,Eva,Smith,Massive Dynamic 95,Working,LinkedIn,2025-06-02,1140775,Insurance,Commercial Property,Parana
00Q0a05435acb7f,Charlie,Harris,Dunder Mifflin 86,Closed - Converted,Trade Show,2025-07-13,2590959,Financial Services,Directors & Officers (D&O),Rio Grande do Sul
00Q4fae31288d75,Henry,Taylor,Cyberdyne 21,Closed - Converted,LinkedIn,2025-02-27,1716936,Healthcare,Directors & Officers (D&O),Minas Gerais
00Q3bcf3ae7679d,Ivy,Jackson,Cyberdyne 34,Working,LinkedIn,2025-04-09,1875443,Financial Services,Cyber Liability Insurance,Minas Gerais
00Qf280b44cafc1,John,Doe,Virtucon 55,New,LinkedIn,2025-03-24,1926351,Healthcare,Directors & Officers (D&O),Distrito Federal
00Qab042c2312a0,David,Miller,Black Mesa 16,Working,Partner,2025-08-15,666953,Insurance,Group Health Insurance,Parana
00Q51539cbd3ad6,Henry,Davis,Soylent Corp 77,Closed - Not Converted,Trade Show,2025-11-13,346481,Insurance,Fleet Auto Insurance,Parana
00Q0b0b2ec9ba83,David,Williams,Gekko & Co 45,Working,LinkedIn,2025-08-04,7719016,Financial Services,Directors & Officers (D&O),Sao Paulo
00Q772c6355a3aa,Grace,Moore,Massive Dynamic 84,Working,Trade Show,2025-01-14,4495154,Insurance,Cyber Liability Insurance,Rio de Janeiro
00Qf7b8e932881f,John,Brown,Stark Ind 47,Working,Partner,2025-04-13,10061831,Financial Services,Corporate Life Insurance,Bahia
00Q72e9095e1f60,Mia,Taylor,Tyrell Corp 37,Closed - Not Converted,Web,2025-07-06,322049,FinTech,Group Health Insurance,Bahia
00Qba60f8ca92ff,Mia,Brown,Dunder Mifflin 19,New,Partner,2025-09-21,460263,Insurance,Directors & Officers (D&O),Rio Grande do Sul
00Qd7bf2cdf9d32,Eva,Harris,Tyrell Corp 16,Working,Partner,2025-08-16,2568709,Healthcare,Commercial Property,Minas Gerais
00Q88d6c06dcb20,Grace,Davis,Hooli 30,Working,Referral,2025-05-21,253289,FinTech,Fleet Auto Insurance,Distrito Federal
00Q405543d1cfa0,Mia,Thomas,Black Mesa 79,Working,Web,2025-02-15,1265819,Insurance,Corporate Life Insurance,Santa Catarina
00Q37f175a26a3b,Alice,White,Tyrell Corp 65,Closed - Converted,Cold Call,2025-01-07,1874310,Banking,Fleet Auto Insurance,Santa Catarina
00Q5ca1f9e1e268,Jack,Williams,Tyrell Corp 76,Working,Cold Call,2025-05-31,6775552,Financial Services,Fleet Auto Insurance,Parana
00Qae121fa1070b,Mia,Wilson,Wayne Ent 58,New,Referral,2025-07-12,2988453,Financial Services,Pension Fund Management,Bahia
00Q94f61fe79aed,Henry,Thomas,Hooli 61,Working,Partner,2025-10-21,1158288,Insurance,Fleet Auto Insurance,Bahia
00Qcc14aa37952e,Liam,White,Massive Dynamic 43,Working,Partner,2025-07-14,1745387,Financial Services,Fleet Auto Insurance,Bahia
00Q6e65e0004024,Liam,Miller,Umbrella Corp 76,Working,Partner,2025-06-01,10254503,Financial Services,Fleet Auto Insurance,Distrito Federal
00Qbe65933b5050,Mia,White,Tyrell Corp 42,Nurturing,Web,2025-04-04,13511472,Financial Services,Corporate Life Insurance,Distrito Federal
00Qac7ccf8cf113,David,Moore,LexCorp 80,Closed - Not Converted,Web,2025-08-27,4962593,Healthcare,Directors & Officers (D&O),Bahia
00Q0588c1b36ee8,Liam,Taylor,Tyrell Corp 41,Working,LinkedIn,2025-05-01,501858,Financial Services,Directors & Officers (D&O),Distrito Federal
00Qde5c4f665eb3,Ivy,Davis,Tyrell Corp 59,New,Referral,2025-06-11,177648,FinTech,Fleet Auto Insurance,Minas Gerais
00Q27c38b2a617e,Mia,Anderson,Dunder Mifflin 25,Working,LinkedIn,2025-01-04,5652386,Financial Services,Group Health Insurance,Bahia
00Q730f3572554e,Jane,Johnson,Umbrella Corp 28,New,Partner,2025-05-11,6875007,Financial Services,Fleet Auto Insurance,Rio de Janeiro
00Qd1ed95d153f0,Jane,Thomas,Virtucon 56,New,Web,2025-08-10,6308274,Banking,Group Health Insurance,Bahia
00Q4ad8cf6d7250,John,Thomas,Dunder Mifflin 57,Working,Web,2025-08-27,21533441,Financial Services,Commercial Property,Parana
00Qf3abc79ca7e3,Jack,White,Globex 63,Nurturing,Trade Show,2025-03-16,330490,Healthcare,Corporate Life Insurance,Distrito Federal
00Q8c6dd9b0e295,Jack,Davis,Black Mesa 68,Working,Trade Show,2025-04-05,434414,Insurance,Corporate Life Insurance,Rio de Janeiro
00Q3fd87263532c,Henry,Doe,Gekko & Co 70,New,Web,2025-11-05,20421157,Banking,Pension Fund Management,Sao Paulo
00Q5b3a7fe6d78b,Eva,Smith,Hooli 53,Working,Cold Call,2025-07-18,1877238,Retail,Commercial Property,Sao Paulo
00Q3876807cebaf,Jane,Johnson,Dunder Mifflin 62,Closed - Converted,Trade Show,2025-06-21,1294240,Insurance,Commercial Property,Parana
00Qf70275be751c,Henry,White,Soylent Corp 85,Closed - Converted,Cold Call,2025-11-26,349398,Insurance,Fleet Auto Insurance,Santa Catarina
00Q9039ef5f5dcd,David,Anderson,Virtucon 76,New,Cold Call,2025-11-02,668592,Financial Services,Corporate Life Insurance,Sao Paulo
00Qe3d6df71bbf5,Ivy,Smith,Hooli 37,New,Partner,2025-05-25,16291505,Financial Services,Fleet Auto Insurance,Rio Grande do Sul
00Q61792ea272c3,Liam,Moore,Acme Corp 36,Closed - Converted,Referral,2025-03-23,6258774,Insurance,Pension Fund Management,Parana
00Qb0c7366c3a3f,Bob,Miller,Cyberdyne 55,New,Cold Call,2025-01-15,9134306,Financial Services,Directors & Officers (D&O),Rio de Janeiro
00Q111887d0f4bd,Frank,Jackson,Vandelay Ind 95,Closed - Converted,Referral,2025-01-28,4316215,Financial Services,Directors & Officers (D&O),Parana
00Qc88ed0912e48,Ivy,Smith,Soylent Corp 24,Closed - Not Converted,Partner,2025-08-11,5468625,Insurance,Directors & Officers (D&O),Minas Gerais
00Qd563c5c60b09,Jane,Thomas,Vandelay Ind 61,Working,Partner,2025-07-04,6290776,Financial Services,Fleet Auto Insurance,Santa Catarina
00Qdcb967f0f0db,Liam,Moore,Globex 9,Closed - Not Converted,Referral,2025-09-11,28704902,Financial Services,Commercial Property,Rio de Janeiro
00Q8be62fd7e0b8,John,Anderson,Black Mesa 94,New,LinkedIn,2025-02-06,13000062,FinTech,Corporate Life Insurance,Bahia
00Q2194fb6121af,Henry,Wilson,Cyberdyne 12,Nurturing,Cold Call,2025-10-12,471266,Insurance,Commercial Property,Santa Catarina
00Q9fceff37f6ae,John,Johnson,Stark Ind 44,Working,Web,2025-07-15,564456,Retail,Group Health Insurance,Santa Catarina
00Q37a45e68ba48,Grace,Anderson,MomCorp 81,Closed - Not Converted,Cold Call,2025-02-28,3915551,Financial Services,Corporate Life Insurance,Rio Grande do Sul
00Q0adc0098a89d,Jane,Brown,Stark Ind 74,Closed - Converted,Cold Call,2025-02-22,27393894,Financial Services,Commercial Property,Sao Paulo
00Qdf8366eb72d6,Ivy,White,Globex 80,Closed - Not Converted,LinkedIn,2025-07-03,1058064,FinTech,Group Health Insurance,Bahia
00Q25948537c4c1,Jane,Williams,Black Mesa 56,Working,Referral,2025-03-04,859225,Insurance,Group Health Insurance,Sao Paulo
00Q86527b0972b7,Jack,Smith,Oscorp 10,Closed - Converted,Trade Show,2025-05-19,4572976,Healthcare,Corporate Life Insurance,Rio de Janeiro
00Q7a327388349c,Charlie,Williams,Acme Corp 28,Working,Cold Call,2025-02-19,798927,Healthcare,Group Health Insurance,Rio Grande do Sul
00Qd46dded33043,Henry,Williams,Umbrella Corp 30,New,Web,2025-03-22,16384500,Banking,Cyber Liability Insurance,Santa Catarina
00Q530c18d2c4ef,Ivy,Thomas,Dunder Mifflin 30,New,Web,2025-10-24,634202,Insurance,Fleet Auto Insurance,Rio Grande do Sul
00Q780e4071b16c,Jane,Williams,Dunder Mifflin 22,New,Cold Call,2025-02-11,3709691,Financial Services,Fleet Auto Insurance,Santa Catarina
00Q1f2d8d53c067,Eva,Doe,Massive Dynamic 65,Nurturing,Referral,2025-01-15,20360103,Financial Services,Commercial Property,Minas Gerais
00Qe7108d867401,Kelly,Doe,MomCorp 94,Closed - Converted,Partner,2025-08-21,197661,Insurance,Fleet Auto Insurance,Rio de Janeiro
00Q4fbffe578f57,Kelly,Taylor,Stark Ind 62,Closed - Converted,Partner,2025-08-03,1783428,Insurance,Pension Fund Management,Minas Gerais
00Qbd58089767c9,Kelly,Doe,Black Mesa 55,Working,LinkedIn,2025-07-17,601579,Insurance,Cyber Liability Insurance,Santa Catarina
00Q988c73c4d76e,David,Davis,Stark Ind 1,Working,Referral,2025-02-02,4366154,Retail,Commercial Property,Distrito Federal
00Qd643f6540532,David,Taylor,LexCorp 5,Nurturing,Partner,2025-01-20,567503,FinTech,Commercial Property,Santa Catarina
00Q7a1077212a22,Ivy,Anderson,Globex 42,Closed - Converted,Referral,2025-05-19,15062938,Financial Services,Directors & Officers (D&O),Santa Catarina
00Q9ac4ba1b6678,Ivy,Thomas,Hooli 65,Closed - Not Converted,Partner,2025-08-23,1043948,Retail,Fleet Auto Insurance,Bahia
00Q8b6f9c33a155,Frank,Thomas,Dunder Mifflin 74,New,Web,2025-10-29,2386296,Insurance,Directors & Officers (D&O),Distrito Federal
00Qc7e870cbcff1,Grace,Thomas,Soylent Corp 30,New,Trade Show,2025-11-13,849024,Healthcare,Pension Fund Management,Distrito Federal
00Qbe7a3ca4a28d,Kelly,Williams,Acme Corp 63,Closed - Converted,Web,2025-06-10,449022,FinTech,Group Health Insurance,Bahia
00Q4cd5f25ed691,Kelly,Wilson,Wayne Ent 55,Working,Trade Show,2025-01-11,2517434,FinTech,Commercial Property,Bahia
00Q055c7f60a7c8,Mia,Brown,Initech 18,Closed - Converted,Referral,2025-05-13,730063,Insurance,Corporate Life Insurance,Santa Catarina
00Q64f4b131052e,Bob,Jackson,MomCorp 23,Closed - Converted,Referral,2025-07-25,3769424,Financial Services,Corporate Life Insurance,Sao Paulo
00Qe3bc672c60b7,Frank,Williams,Umbrella Corp 53,New,Web,2025-03-18,4376969,Insurance,Directors & Officers (D&O),Minas Gerais
00Q92996e194ab6,Liam,White,Stark Ind 19,New,Web,2025-10-30,1037947,FinTech,Group Health Insurance,Sao Paulo
00Q70debc7ae509,John,Taylor,Oscorp 19,Closed - Converted,Trade Show,2025-01-05,386762,Retail,Commercial Property,Minas Gerais
